state,date,positive,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,death,hospitalized,totaltestsviral,positivetestsviral,negativetestsviral,positivecasesviral,deathconfirmed,deathprobable,fips,positiveincrease,negativeincrease,total,totaltestresults,totaltestresultsincrease,posneg,deathincrease,hospitalizedincrease
NJ,2020-04-18,3120207.0,3515163.0,2259.0,374619.0,0.0,66138.0,0.0,62127.0,0.0,2046.0,108591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590,244257.0,243348.0,6637629.0,6635370.0,487605.0,6635370.0,12210.0,0.0
NJ,2020-04-19,3376110.0,3771324.0,2259.0,397101.0,0.0,71958.0,0.0,67011.0,0.0,2046.0,121197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4692,255900.0,256161.0,7149693.0,7147434.0,512061.0,7147434.0,12606.0,0.0
NJ,2020-04-20,3642528.0,4039077.0,2259.0,418059.0,0.0,78012.0,0.0,71793.0,0.0,2046.0,134328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4794,266415.0,267753.0,7683864.0,7681605.0,534168.0,7681605.0,13131.0,0.0
NJ,2020-04-21,3919689.0,4316394.0,2259.0,440841.0,0.0,83802.0,0.0,76296.0,0.0,2046.0,148587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4896,277158.0,277317.0,8238342.0,8236083.0,554475.0,8236083.0,14259.0,0.0
NJ,2020-04-22,4207284.0,4603776.0,2259.0,462471.0,0.0,89751.0,0.0,81006.0,0.0,2046.0,163776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4998,287592.0,287382.0,8813319.0,8811060.0,574974.0,8811060.0,15189.0,0.0
NJ,2020-04-23,4507251.0,4904253.0,2259.0,484191.0,0.0,95721.0,0.0,85392.0,0.0,2046.0,179880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100,299964.0,300477.0,9413763.0,9411504.0,600441.0,9411504.0,16104.0,0.0
NJ,2020-04-24,4813839.0,5215551.0,2259.0,504732.0,0.0,101520.0,0.0,89853.0,0.0,2046.0,196731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5202,306585.0,311298.0,10031649.0,10029390.0,617883.0,10029390.0,16851.0,0.0
NJ,2020-04-25,5130408.0,5540040.0,2259.0,524898.0,0.0,107433.0,0.0,94179.0,0.0,2046.0,214320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5304,316566.0,324489.0,10672707.0,10670448.0,641055.0,10670448.0,17589.0,0.0
NJ,2020-04-26,5457522.0,5882358.0,2259.0,544617.0,0.0,112845.0,0.0,98433.0,0.0,2046.0,232134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5406,327111.0,342318.0,11342139.0,11339880.0,669429.0,11339880.0,17814.0,0.0
NJ,2020-04-27,5791086.0,6232119.0,2259.0,563838.0,0.0,118248.0,0.0,102342.0,0.0,2046.0,250266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5508,333561.0,349761.0,12025464.0,12023205.0,683322.0,12023205.0,18132.0,0.0
NJ,2020-04-28,6132654.0,6593628.0,2259.0,583266.0,0.0,123675.0,0.0,106128.0,0.0,48972.0,269592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5610,341565.0,361509.0,12728541.0,12726282.0,703074.0,12726282.0,19326.0,0.0
NJ,2020-04-29,6365182.0,6843736.0,3493.0,595844.0,0.0,127297.0,0.0,108782.0,0.0,80256.0,283132.0,0.0,0.0,0.0,0.0,116264.0,0.0,0.0,5678,346381.0,370611.0,13212411.0,13208918.0,716992.0,13208918.0,19982.0,0.0
NJ,2020-04-30,6602486.0,7102268.0,4449.0,608118.0,0.0,130827.0,0.0,111324.0,0.0,111540.0,297588.0,0.0,0.0,0.0,0.0,234916.0,0.0,0.0,5746,351157.0,379035.0,13709203.0,13704754.0,730192.0,13704754.0,20898.0,0.0
NJ,2020-05-01,6844866.0,7372978.0,5615.0,620062.0,0.0,134275.0,0.0,113896.0,0.0,142824.0,312664.0,0.0,0.0,0.0,0.0,356106.0,0.0,0.0,5814,356233.0,391213.0,14223459.0,14217844.0,747446.0,14217844.0,21518.0,0.0
NJ,2020-05-02,7092300.0,7650168.0,6967.0,631488.0,0.0,137705.0,0.0,116356.0,0.0,174108.0,328148.0,0.0,0.0,0.0,0.0,479823.0,0.0,0.0,5882,361287.0,397693.0,14749435.0,14742468.0,758980.0,14742468.0,21926.0,0.0
NJ,2020-05-03,7345788.0,7946812.0,8249.0,642122.0,0.0,140951.0,0.0,118752.0,0.0,205392.0,343890.0,0.0,0.0,0.0,0.0,606567.0,0.0,0.0,5950,367341.0,417147.0,15300849.0,15292600.0,784488.0,15292600.0,22184.0,0.0
NJ,2020-05-04,7602326.0,8244714.0,9543.0,652696.0,0.0,144171.0,0.0,121130.0,0.0,236676.0,359710.0,0.0,0.0,0.0,0.0,734836.0,0.0,0.0,6018,370391.0,418405.0,15856583.0,15847040.0,788796.0,15847040.0,22262.0,0.0
NJ,2020-05-05,7863512.0,8558774.0,10643.0,663352.0,0.0,147239.0,0.0,123468.0,0.0,267960.0,376198.0,0.0,0.0,0.0,0.0,865429.0,0.0,0.0,6086,375039.0,434563.0,16432929.0,16422286.0,809602.0,16422286.0,22930.0,0.0
NJ,2020-05-06,8127292.0,8872834.0,11831.0,673794.0,0.0,150337.0,0.0,125760.0,0.0,299244.0,393296.0,0.0,0.0,0.0,0.0,997319.0,0.0,0.0,6154,377633.0,434563.0,17011957.0,17000126.0,812196.0,17000126.0,23540.0,0.0
NJ,2020-05-07,8394562.0,9190880.0,12935.0,683786.0,0.0,153277.0,0.0,127974.0,0.0,330528.0,410898.0,0.0,0.0,0.0,0.0,1130954.0,0.0,0.0,6222,381123.0,438549.0,17598377.0,17585442.0,819672.0,17585442.0,24044.0,0.0
NJ,2020-05-08,8665470.0,9517490.0,14041.0,692996.0,0.0,156155.0,0.0,130152.0,0.0,361812.0,428802.0,0.0,0.0,0.0,0.0,1266408.0,0.0,0.0,6290,384761.0,447113.0,18197001.0,18182960.0,831874.0,18182960.0,24346.0,0.0
NJ,2020-05-09,8939640.0,9853732.0,15155.0,702252.0,0.0,158987.0,0.0,132260.0,0.0,393096.0,447034.0,0.0,0.0,0.0,0.0,1403493.0,0.0,0.0,6358,388023.0,456745.0,18808527.0,18793372.0,844768.0,18793372.0,24674.0,0.0
NJ,2020-05-10,9216704.0,10201562.0,16337.0,710868.0,0.0,161663.0,0.0,134248.0,0.0,424380.0,465544.0,0.0,0.0,0.0,0.0,1542025.0,0.0,0.0,6426,390917.0,468333.0,19434603.0,19418266.0,859250.0,19418266.0,24952.0,0.0
NJ,2020-05-11,9496594.0,10773538.0,16337.0,719258.0,0.0,164173.0,0.0,136188.0,0.0,455664.0,484164.0,0.0,0.0,0.0,0.0,1681970.0,0.0,0.0,6494,393743.0,692479.0,20286469.0,20270132.0,1086222.0,20270132.0,25062.0,0.0
NJ,2020-05-12,9778080.0,11358172.0,16337.0,727914.0,0.0,166785.0,0.0,138152.0,0.0,486948.0,503180.0,0.0,0.0,0.0,0.0,1822713.0,9508.0,0.0,6562,395339.0,705137.0,21152589.0,21136252.0,1100476.0,21136252.0,25458.0,0.0
NJ,2020-05-13,10061200.0,11957952.0,16337.0,736366.0,0.0,169237.0,0.0,140008.0,0.0,518232.0,522584.0,0.0,0.0,0.0,0.0,1964273.0,19210.0,0.0,6630,396973.0,720283.0,22035489.0,22019152.0,1117256.0,22019152.0,25846.0,0.0
NJ,2020-05-14,10346608.0,12575936.0,16337.0,744282.0,0.0,171551.0,0.0,141804.0,0.0,549516.0,542476.0,0.0,0.0,0.0,0.0,2106977.0,29156.0,0.0,6698,399261.0,738487.0,22938881.0,22922544.0,1137748.0,22922544.0,26334.0,0.0
NJ,2020-05-15,10634418.0,13214070.0,16337.0,751928.0,0.0,173805.0,0.0,143534.0,0.0,580800.0,562752.0,0.0,0.0,0.0,0.0,2250882.0,39294.0,0.0,6766,401663.0,758637.0,23864825.0,23848488.0,1160300.0,23848488.0,26718.0,0.0
NJ,2020-05-16,10924596.0,13874340.0,16337.0,759056.0,0.0,175927.0,0.0,145226.0,0.0,626678.0,583250.0,0.0,0.0,0.0,0.0,2395971.0,49543.0,0.0,6834,404031.0,780773.0,24815273.0,24798936.0,1184804.0,24798936.0,26940.0,0.0
NJ,2020-05-17,11217264.0,14556802.0,16337.0,765878.0,0.0,177987.0,0.0,146864.0,0.0,673276.0,603962.0,0.0,0.0,0.0,0.0,2542305.0,59899.0,0.0,6902,406521.0,802965.0,25790403.0,25774066.0,1209486.0,25774066.0,27154.0,0.0
NJ,2020-05-18,11513342.0,15271862.0,16337.0,772896.0,0.0,180093.0,0.0,148502.0,0.0,720268.0,624832.0,0.0,0.0,0.0,0.0,2690344.0,70334.0,0.0,6970,409931.0,835563.0,26801541.0,26785204.0,1245494.0,26785204.0,27312.0,0.0
NJ,2020-05-19,11811368.0,16014200.0,16337.0,779858.0,0.0,182047.0,0.0,150080.0,0.0,767582.0,646004.0,0.0,0.0,0.0,0.0,2839357.0,80920.0,0.0,7038,411879.0,862841.0,27841905.0,27825568.0,1274720.0,27825568.0,27614.0,0.0
NJ,2020-05-20,12112166.0,16776088.0,16337.0,786668.0,0.0,183985.0,0.0,151580.0,0.0,815472.0,667498.0,0.0,0.0,0.0,0.0,2989756.0,91667.0,0.0,7106,414651.0,882391.0,28904591.0,28888254.0,1297042.0,28888254.0,27936.0,0.0
NJ,2020-05-21,12263638.0,17168890.0,16337.0,789876.0,0.0,184881.0,0.0,152280.0,0.0,839708.0,678341.0,0.0,0.0,0.0,0.0,3141228.0,102510.0,0.0,7140,415724.0,894249.0,29448865.0,29432528.0,1309973.0,29432528.0,28032.0,0.0
NJ,2020-05-22,12416357.0,17571485.0,16337.0,792925.0,0.0,185727.0,0.0,152954.0,0.0,864199.0,689326.0,0.0,0.0,0.0,0.0,3293947.0,113495.0,0.0,7174,416971.0,904042.0,30004179.0,29987842.0,1321013.0,29987842.0,28174.0,0.0
NJ,2020-05-23,12569461.0,17997116.0,16337.0,795899.0,0.0,186533.0,0.0,153565.0,0.0,888961.0,700407.0,0.0,0.0,0.0,0.0,3447051.0,124576.0,0.0,7208,417356.0,927078.0,30582914.0,30566577.0,1344434.0,30566577.0,28270.0,0.0
NJ,2020-05-24,12723615.0,18446769.0,16337.0,798756.0,0.0,187293.0,0.0,154204.0,0.0,914001.0,711540.0,0.0,0.0,0.0,0.0,3601205.0,135709.0,0.0,7242,418406.0,951100.0,31186721.0,31170384.0,1369506.0,31170384.0,28322.0,0.0
NJ,2020-05-25,12878707.0,18915474.0,16337.0,801511.0,0.0,188012.0,0.0,154744.0,0.0,939254.0,722684.0,0.0,0.0,0.0,0.0,3756297.0,146853.0,0.0,7276,419344.0,970152.0,31810518.0,31794181.0,1389496.0,31794181.0,28333.0,0.0
NJ,2020-05-26,13034471.0,19395602.0,16337.0,804234.0,16373.0,188798.0,0.0,155322.0,0.0,964638.0,733875.0,16373.0,0.0,0.0,0.0,3912061.0,158044.0,0.0,7310,420016.0,981575.0,32446410.0,32430073.0,1401591.0,32430073.0,28380.0,16373.0
NJ,2020-05-27,13191099.0,19899299.0,16337.0,806995.0,32970.0,189566.0,0.0,155905.0,0.0,990190.0,745214.0,32970.0,0.0,0.0,0.0,4068689.0,169383.0,0.0,7344,420880.0,1005144.0,33106735.0,33090398.0,1426024.0,33090398.0,28528.0,16597.0
NJ,2020-05-28,13348914.0,20427341.0,16337.0,809792.0,49748.0,190306.0,0.0,156469.0,0.0,1015994.0,756615.0,49748.0,0.0,0.0,0.0,4226504.0,180784.0,0.0,7378,422067.0,1029489.0,33792592.0,33776255.0,1451556.0,33776255.0,28590.0,16778.0
NJ,2020-05-29,13507758.0,20984908.0,16337.0,812499.0,66708.0,191026.0,0.0,157013.0,0.0,1042078.0,768146.0,66708.0,0.0,0.0,0.0,4385348.0,192315.0,0.0,7412,423096.0,1059014.0,34509003.0,34492666.0,1482110.0,34492666.0,28720.0,16960.0
NJ,2020-05-30,13667366.0,21570608.0,16337.0,815125.0,83829.0,191698.0,0.0,157512.0,0.0,1068379.0,779780.0,83829.0,0.0,0.0,0.0,4544956.0,203949.0,0.0,7446,423860.0,1087147.0,35254311.0,35237974.0,1511007.0,35237974.0,28823.0,17121.0
NJ,2020-05-31,13827811.0,22156308.0,16337.0,817622.0,101026.0,192220.0,0.0,157890.0,0.0,1094939.0,791478.0,101026.0,0.0,0.0,0.0,4705401.0,215647.0,0.0,7480,424697.0,1087147.0,36000456.0,35984119.0,1511844.0,35984119.0,28887.0,17197.0
NJ,2020-06-01,13988729.0,22790990.0,16337.0,820088.0,118248.0,192866.0,0.0,158349.0,0.0,1121642.0,803199.0,118248.0,0.0,0.0,0.0,4866319.0,227368.0,0.0,7514,425170.0,1136129.0,36796056.0,36779719.0,1561299.0,36779719.0,28910.0,17222.0
NJ,2020-06-02,14150274.0,23447122.0,16337.0,822458.0,135638.0,193505.0,0.0,158829.0,0.0,1148457.0,814969.0,135638.0,0.0,0.0,0.0,5027864.0,239138.0,0.0,7548,425797.0,1157579.0,37613733.0,37597396.0,1583376.0,37597396.0,28959.0,17390.0
NJ,2020-06-03,14312342.0,24122474.0,16337.0,824708.0,153028.0,194117.0,0.0,159288.0,0.0,1175465.0,826849.0,153028.0,0.0,0.0,0.0,5189932.0,251018.0,0.0,7582,426320.0,1176799.0,38451153.0,38434816.0,1603119.0,38434816.0,29069.0,17390.0
NJ,2020-06-04,14474872.0,24817673.0,16337.0,826690.0,170632.0,194654.0,0.0,159747.0,0.0,1202696.0,838819.0,170632.0,0.0,0.0,0.0,5352462.0,262988.0,0.0,7616,426782.0,1196646.0,39308882.0,39292545.0,1623428.0,39292545.0,29159.0,17604.0
NJ,2020-06-05,14638208.0,25573228.0,16337.0,828623.0,188512.0,195196.0,0.0,160157.0,0.0,1230129.0,850868.0,188512.0,0.0,0.0,0.0,5515798.0,275037.0,0.0,7650,427588.0,1257002.0,40227773.0,40211436.0,1684590.0,40211436.0,29238.0,17880.0
NJ,2020-06-06,14802101.0,26328783.0,16337.0,830556.0,206535.0,195735.0,0.0,160567.0,0.0,1257770.0,862974.0,206535.0,0.0,0.0,0.0,5679691.0,287143.0,0.0,7684,428145.0,1257002.0,41147221.0,41130884.0,1685147.0,41130884.0,29295.0,18023.0
NJ,2020-06-07,14966265.0,27125044.0,16337.0,832438.0,224585.0,196238.0,0.0,160952.0,0.0,1285594.0,875150.0,224585.0,0.0,0.0,0.0,5843855.0,299319.0,0.0,7718,428416.0,1297708.0,42107646.0,42091309.0,1726124.0,42091309.0,29365.0,18050.0
NJ,2020-06-08,15130762.0,27935636.0,16337.0,834178.0,242635.0,196736.0,0.0,161313.0,0.0,1313535.0,887364.0,242635.0,0.0,0.0,0.0,6008352.0,311533.0,0.0,7752,428749.0,1312039.0,43082735.0,43066398.0,1740788.0,43066398.0,29403.0,18050.0
NJ,2020-06-09,15295558.0,28760337.0,16337.0,835914.0,260704.0,197246.0,0.0,161686.0,0.0,1341571.0,899667.0,260704.0,0.0,0.0,0.0,6173148.0,323836.0,0.0,7786,429048.0,1326148.0,44072232.0,44055895.0,1755196.0,44055895.0,29492.0,18069.0
NJ,2020-06-10,15460904.0,29603925.0,16337.0,837615.0,278927.0,197717.0,0.0,162028.0,0.0,1369778.0,912044.0,278927.0,0.0,0.0,0.0,6338494.0,336213.0,0.0,7820,429598.0,1345035.0,45081166.0,45064829.0,1774633.0,45064829.0,29566.0,18223.0
NJ,2020-06-11,15626720.0,30468902.0,16337.0,839127.0,297419.0,198162.0,0.0,162347.0,0.0,1398154.0,924487.0,297419.0,0.0,0.0,0.0,6504310.0,348656.0,0.0,7854,430068.0,1366424.0,46111959.0,46095622.0,1796492.0,46095622.0,29632.0,18492.0
NJ,2020-06-12,15792884.0,31358134.0,16337.0,840607.0,316026.0,198577.0,0.0,162647.0,0.0,1426663.0,936976.0,316026.0,0.0,0.0,0.0,6670474.0,361145.0,0.0,7888,430416.0,1390679.0,47167355.0,47151018.0,1821095.0,47151018.0,29678.0,18607.0
NJ,2020-06-13,15959489.0,32269744.0,16337.0,842002.0,334733.0,198986.0,0.0,162926.0,0.0,1455269.0,949565.0,334733.0,0.0,0.0,0.0,6837079.0,373734.0,0.0,7922,430857.0,1413057.0,48245570.0,48229233.0,1843914.0,48229233.0,29778.0,18707.0
NJ,2020-06-14,16126370.0,33200479.0,16337.0,843393.0,353470.0,199372.0,0.0,163211.0,0.0,1483983.0,962190.0,353470.0,0.0,0.0,0.0,7003960.0,386359.0,0.0,7956,431133.0,1432182.0,49343186.0,49326849.0,1863315.0,49326849.0,29814.0,18737.0
NJ,2020-06-15,16293473.0,34149459.0,16337.0,844735.0,372225.0,199771.0,0.0,163478.0,0.0,1512802.0,974866.0,372225.0,0.0,0.0,0.0,7171063.0,399035.0,0.0,7990,431355.0,1450427.0,50459269.0,50442932.0,1881782.0,50442932.0,29865.0,18755.0
NJ,2020-06-16,16460899.0,35113815.0,16337.0,846026.0,391104.0,200133.0,0.0,163723.0,0.0,1541674.0,987593.0,391104.0,0.0,0.0,0.0,7338489.0,411762.0,0.0,8024,431678.0,1465803.0,51591051.0,51574714.0,1897481.0,51574714.0,29916.0,18879.0
NJ,2020-06-17,16628602.0,36093953.0,16337.0,847378.0,410114.0,200491.0,0.0,163977.0,0.0,1570640.0,1000362.0,410114.0,0.0,0.0,0.0,7506192.0,424531.0,0.0,8058,431955.0,1481585.0,52738892.0,52722555.0,1913540.0,52722555.0,29958.0,19010.0
NJ,2020-06-18,16796709.0,37097580.0,16337.0,848636.0,429124.0,200810.0,0.0,164234.0,0.0,1599741.0,1013162.0,429124.0,0.0,0.0,0.0,7674299.0,437331.0,0.0,8092,432359.0,1505074.0,53910626.0,53894289.0,1937433.0,53894289.0,29989.0,19010.0
NJ,2020-06-19,16965205.0,38123427.0,16337.0,849813.0,448391.0,201096.0,0.0,164465.0,0.0,1628950.0,1025997.0,448391.0,0.0,0.0,0.0,7842795.0,450166.0,0.0,8126,432748.0,1527294.0,55104969.0,55088632.0,1960042.0,55088632.0,30024.0,19267.0
NJ,2020-06-20,17134039.0,39173466.0,16337.0,850938.0,467658.0,201382.0,0.0,164703.0,0.0,1658268.0,1038854.0,467658.0,0.0,0.0,0.0,8011629.0,463023.0,0.0,8160,433086.0,1551486.0,56323842.0,56307505.0,1984572.0,56307505.0,30046.0,19267.0
NJ,2020-06-21,17303181.0,40249291.0,16337.0,852043.0,486925.0,201660.0,0.0,164922.0,0.0,1687718.0,1051724.0,486925.0,0.0,0.0,0.0,8180771.0,475893.0,0.0,8194,433394.0,1577272.0,57568809.0,57552472.0,2010666.0,57552472.0,30059.0,19267.0
NJ,2020-06-22,17472596.0,41347275.0,16337.0,853076.0,506326.0,201947.0,0.0,165135.0,0.0,1717240.0,1064619.0,506326.0,0.0,0.0,0.0,8350186.0,488788.0,0.0,8228,433667.0,1599431.0,58836208.0,58819871.0,2033098.0,58819871.0,30084.0,19401.0
NJ,2020-06-23,17642330.0,42460992.0,16337.0,854168.0,525838.0,202254.0,0.0,165351.0,0.0,1746757.0,1077568.0,525838.0,0.0,0.0,0.0,8519920.0,501737.0,0.0,8262,433986.0,1615164.0,60119659.0,60103322.0,2049150.0,60103322.0,30138.0,19512.0
NJ,2020-06-24,17812222.0,43590745.0,16337.0,855364.0,545436.0,202529.0,0.0,165565.0,0.0,1776384.0,1090563.0,545436.0,0.0,0.0,0.0,8689812.0,514732.0,0.0,8296,434144.0,1631200.0,61419304.0,61402967.0,2065344.0,61402967.0,30184.0,19598.0
NJ,2020-06-25,17982418.0,44741459.0,16337.0,856546.0,565104.0,202781.0,0.0,165775.0,0.0,1806124.0,1105435.0,565104.0,0.0,0.0,0.0,8860008.0,527750.0,1854.0,8330,434448.0,1652161.0,62740214.0,62723877.0,2086609.0,62723877.0,32061.0,19668.0
NJ,2020-06-26,18153002.0,45917547.0,16337.0,857664.0,584856.0,203015.0,0.0,165981.0,0.0,1835979.0,1120349.0,584856.0,0.0,0.0,0.0,9030592.0,540810.0,3708.0,8364,434836.0,1677535.0,64086886.0,64070549.0,2112371.0,64070549.0,32103.0,19752.0
NJ,2020-06-27,18323875.0,47113924.0,16337.0,858767.0,604679.0,203251.0,0.0,166181.0,0.0,1865946.0,1135297.0,604679.0,0.0,0.0,0.0,9201465.0,553904.0,5562.0,8398,435125.0,1697824.0,65454136.0,65437799.0,2132949.0,65437799.0,32137.0,19823.0
NJ,2020-06-28,18495057.0,48330575.0,16337.0,859781.0,624520.0,203474.0,0.0,166368.0,0.0,1896038.0,1150272.0,624520.0,0.0,0.0,0.0,9372647.0,567025.0,7416.0,8432,435434.0,1718098.0,66841969.0,66825632.0,2153532.0,66825632.0,32164.0,19841.0
NJ,2020-06-29,18666329.0,49563287.0,16337.0,860759.0,644367.0,203699.0,0.0,166553.0,0.0,1926201.0,1165264.0,644367.0,0.0,0.0,0.0,9543919.0,580163.0,9270.0,8466,435524.0,1734159.0,68245953.0,68229616.0,2169683.0,68229616.0,32181.0,19847.0
NJ,2020-06-30,18837996.0,50813994.0,16337.0,861751.0,664214.0,203910.0,0.0,166727.0,0.0,1956414.0,1180299.0,664214.0,0.0,0.0,0.0,9715586.0,593344.0,11124.0,8500,435919.0,1752154.0,69668327.0,69651990.0,2188073.0,69651990.0,32224.0,19847.0
NJ,2020-07-01,19009924.0,52085003.0,16337.0,862831.0,684268.0,204127.0,0.0,166905.0,0.0,1986714.0,1195377.0,684268.0,0.0,0.0,0.0,9887514.0,606568.0,12978.0,8534,436180.0,1772456.0,71111264.0,71094927.0,2208636.0,71094927.0,32267.0,20054.0
NJ,2020-07-02,19182280.0,53376560.0,16337.0,863858.0,704409.0,204343.0,0.0,167075.0,0.0,2017097.0,1210484.0,704409.0,0.0,0.0,0.0,10059870.0,619819.0,14834.0,8568,436608.0,1793004.0,72575177.0,72558840.0,2229612.0,72558840.0,32296.0,20141.0
NJ,2020-07-03,19355022.0,54689319.0,16337.0,864886.0,724623.0,204559.0,0.0,167242.0,0.0,2047561.0,1225648.0,724623.0,0.0,0.0,0.0,10232612.0,633127.0,16690.0,8602,436994.0,1814206.0,74060678.0,74044341.0,2251200.0,74044341.0,32353.0,20214.0
NJ,2020-07-04,19528055.0,56024834.0,16337.0,865869.0,744856.0,204764.0,0.0,167406.0,0.0,2078126.0,1240837.0,744856.0,0.0,0.0,0.0,10405645.0,646460.0,18546.0,8636,437285.0,1836962.0,75569226.0,75552889.0,2274247.0,75552889.0,32378.0,20233.0
NJ,2020-07-05,19701457.0,57386072.0,16337.0,866786.0,765093.0,204974.0,0.0,167557.0,0.0,2108786.0,1256048.0,765093.0,0.0,0.0,0.0,10579047.0,659815.0,20402.0,8670,437654.0,1862685.0,77103866.0,77087529.0,2300339.0,77087529.0,32400.0,20237.0
NJ,2020-07-06,19875068.0,58761670.0,16337.0,867647.0,785330.0,205161.0,0.0,167709.0,0.0,2139515.0,1271277.0,785330.0,0.0,0.0,0.0,10752658.0,673188.0,22258.0,8704,437863.0,1877045.0,78653075.0,78636738.0,2314908.0,78636738.0,32418.0,20237.0
NJ,2020-07-07,20048946.0,60147925.0,16337.0,868550.0,805576.0,205330.0,0.0,167851.0,0.0,2170289.0,1286558.0,805576.0,0.0,0.0,0.0,10926536.0,686613.0,24114.0,8738,438130.0,1887702.0,80213208.0,80196871.0,2325832.0,80196871.0,32470.0,20246.0
NJ,2020-07-08,20222985.0,61551734.0,16337.0,869485.0,826002.0,205505.0,0.0,167993.0,0.0,2201133.0,1301981.0,826002.0,0.0,0.0,0.0,11100575.0,700089.0,26061.0,8772,438291.0,1905256.0,81791056.0,81774719.0,2343547.0,81774719.0,32612.0,20426.0
NJ,2020-07-09,20397225.0,62976911.0,16337.0,870448.0,846507.0,205675.0,0.0,168097.0,0.0,2232071.0,1317429.0,846507.0,0.0,0.0,0.0,11274815.0,713590.0,28008.0,8806,438492.0,1926624.0,83390473.0,83374136.0,2365116.0,83374136.0,32637.0,20505.0
NJ,2020-07-10,20571853.0,64425441.0,16337.0,871352.0,867074.0,205837.0,0.0,168191.0,0.0,2263085.0,1332908.0,867074.0,0.0,0.0,0.0,11449443.0,727122.0,29955.0,8840,438880.0,1949977.0,85013631.0,84997294.0,2388857.0,84997294.0,32668.0,20567.0
NJ,2020-07-11,20746812.0,65911766.0,16337.0,872224.0,887706.0,206003.0,0.0,168278.0,0.0,2294177.0,1348433.0,887706.0,0.0,0.0,0.0,11624402.0,740700.0,31902.0,8874,439211.0,1987772.0,86674915.0,86658578.0,2426983.0,86658578.0,32714.0,20632.0
NJ,2020-07-12,20922110.0,67422072.0,16337.0,873114.0,908338.0,206166.0,0.0,168364.0,0.0,2325367.0,1363974.0,908338.0,0.0,0.0,0.0,11799700.0,754294.0,33849.0,8908,439550.0,2011753.0,88360519.0,88344182.0,2451303.0,88344182.0,32730.0,20632.0
NJ,2020-07-13,21097632.0,68946935.0,16337.0,874006.0,928970.0,206332.0,0.0,168445.0,0.0,2356628.0,1379534.0,928970.0,0.0,0.0,0.0,11975222.0,767907.0,35796.0,8942,439774.0,2026310.0,90060904.0,90044567.0,2466084.0,90044567.0,32749.0,20632.0
NJ,2020-07-14,21273547.0,70492251.0,16337.0,874894.0,949602.0,206481.0,0.0,168524.0,0.0,2387946.0,1395116.0,949602.0,0.0,0.0,0.0,12151137.0,781542.0,37743.0,8976,440167.0,2046763.0,91782135.0,91765798.0,2486930.0,91765798.0,32771.0,20632.0
NJ,2020-07-15,21449825.0,72058320.0,16337.0,875817.0,970376.0,206632.0,0.0,168602.0,0.0,2419346.0,1410723.0,970376.0,0.0,0.0,0.0,12327415.0,795202.0,39690.0,9010,440530.0,2067516.0,93524482.0,93508145.0,2508046.0,93508145.0,32796.0,20774.0
NJ,2020-07-16,21626326.0,73641723.0,16337.0,876679.0,991150.0,206778.0,0.0,168666.0,0.0,2450746.0,1426388.0,991150.0,0.0,0.0,0.0,12503916.0,808893.0,41664.0,9044,440753.0,2084850.0,95284386.0,95268049.0,2525603.0,95268049.0,32854.0,20774.0
NJ,2020-07-17,21802877.0,75234100.0,16337.0,877547.0,1012153.0,206919.0,0.0,168732.0,0.0,2482146.0,1442072.0,1012153.0,0.0,0.0,0.0,12680467.0,822603.0,43638.0,9078,440803.0,2093824.0,97053314.0,97036977.0,2534627.0,97036977.0,32873.0,21003.0
NJ,2020-07-18,21979691.0,76838736.0,16337.0,878347.0,1033217.0,207060.0,0.0,168805.0,0.0,2513546.0,1457771.0,1033217.0,0.0,0.0,0.0,12857281.0,836328.0,45612.0,9112,441066.0,2106083.0,98834764.0,98818427.0,2547149.0,98818427.0,32888.0,21064.0
NJ,2020-07-19,22156474.0,78453090.0,16337.0,879113.0,1054281.0,207209.0,0.0,168870.0,0.0,2544951.0,1473477.0,1054281.0,0.0,0.0,0.0,13034064.0,850060.0,47586.0,9146,441035.0,2115801.0,100625901.0,100609564.0,2556836.0,100609564.0,32895.0,21064.0
NJ,2020-07-20,22333437.0,80079001.0,16337.0,879911.0,1075339.0,207355.0,0.0,168942.0,0.0,2576399.0,1489192.0,1075339.0,0.0,0.0,0.0,13211027.0,863801.0,49560.0,9180,441215.0,2127358.0,102428775.0,102412438.0,2568573.0,102412438.0,32904.0,21058.0
NJ,2020-07-21,22510693.0,81719700.0,16337.0,880744.0,1096438.0,207524.0,0.0,169021.0,0.0,2608180.0,1504929.0,1096438.0,0.0,0.0,0.0,13388283.0,877564.0,51534.0,9214,441508.0,2142146.0,104246730.0,104230393.0,2583654.0,104230393.0,32926.0,21099.0
